name;common_name;iso_639_1;iso_639_2b;iso_639_2t;iso_639_3;is_common;type
Ngoni;Ngoni;;;;ngo;false;living
Ngulu;Ngulu;;;;ngp;false;living
Ngurimi;Ngurimi;;;;ngq;false;living
Nanggu;Nanggu;;;;ngr;false;living
Gvoko;Gvoko;;;;ngs;false;living
Ngeq;Ngeq;;;;ngt;false;living
Guerrero Nahuatl;Guerrero Nahuatl;;;;ngu;false;living
Nagumi;Nagumi;;;;ngv;false;extinct
Ngwaba;Ngwaba;;;;ngw;false;living
Nggwahyi;Nggwahyi;;;;ngx;false;living
Tibea;Tibea;;;;ngy;false;living
Ngungwel;Ngungwel;;;;ngz;false;living
Nhanda;Nhanda;;;;nha;false;living
Beng;Beng;;;;nhb;false;living
Tabasco Nahuatl;Tabasco Nahuatl;;;;nhc;false;extinct
Chiripá;Chiripá;;;;nhd;false;living
Eastern Huasteca Nahuatl;Eastern Huasteca Nahuatl;;;;nhe;false;living
Nhuwala;Nhuwala;;;;nhf;false;living
Tetelcingo Nahuatl;Tetelcingo Nahuatl;;;;nhg;false;living
Nahari;Nahari;;;;nhh;false;living
Zacatlán-Ahuacatlán-Tepetzintla Nahuatl;Zacatlán-Ahuacatlán-Tepetzintla Nahuatl;;;;nhi;false;living
Isthmus-Cosoleacaque Nahuatl;Isthmus-Cosoleacaque Nahuatl;;;;nhk;false;living
Morelos Nahuatl;Morelos Nahuatl;;;;nhm;false;living
Central Nahuatl;Central Nahuatl;;;;nhn;false;living
Takuu;Takuu;;;;nho;false;living
Isthmus-Pajapan Nahuatl;Isthmus-Pajapan Nahuatl;;;;nhp;false;living
Huaxcaleca Nahuatl;Huaxcaleca Nahuatl;;;;nhq;false;living
Naro;Naro;;;;nhr;false;living
Ometepec Nahuatl;Ometepec Nahuatl;;;;nht;false;living
Noone;Noone;;;;nhu;false;living
Temascaltepec Nahuatl;Temascaltepec Nahuatl;;;;nhv;false;living
Western Huasteca Nahuatl;Western Huasteca Nahuatl;;;;nhw;false;living
Isthmus-Mecayapan Nahuatl;Isthmus-Mecayapan Nahuatl;;;;nhx;false;living
Northern Oaxaca Nahuatl;Northern Oaxaca Nahuatl;;;;nhy;false;living
Santa María La Alta Nahuatl;Santa María La Alta Nahuatl;;;;nhz;false;living
Nias;Nias;;nia;nia;nia;false;living
Nakame;Nakame;;;;nib;false;living
Ngandi;Ngandi;;;;nid;false;extinct
Niellim;Niellim;;;;nie;false;living
Nek;Nek;;;;nif;false;living
Ngalakan;Ngalakan;;;;nig;false;extinct
Nyiha (Tanzania);Nyiha (Tanzania);;;;nih;false;living
Nii;Nii;;;;nii;false;living
Ngaju;Ngaju;;;;nij;false;living
Southern Nicobarese;Southern Nicobarese;;;;nik;false;living
Nila;Nila;;;;nil;false;living
Nilamba;Nilamba;;;;nim;false;living
Ninzo;Ninzo;;;;nin;false;living
Nganasan;Nganasan;;;;nio;false;living
Nandi;Nandi;;;;niq;false;living
Nimboran;Nimboran;;;;nir;false;living
Nimi;Nimi;;;;nis;false;living
Southeastern Kolami;Southeastern Kolami;;;;nit;false;living
Niuean;Niuean;;niu;niu;niu;false;living
Gilyak;Gilyak;;;;niv;false;living
Nimo;Nimo;;;;niw;false;living
Hema;Hema;;;;nix;false;living
Ngiti;Ngiti;;;;niy;false;living
Ningil;Ningil;;;;niz;false;living
Nzanyi;Nzanyi;;;;nja;false;living
Nocte Naga;Nocte Naga;;;;njb;false;living
Ndonde Hamba;Ndonde Hamba;;;;njd;false;living
Lotha Naga;Lotha Naga;;;;njh;false;living
Gudanji;Gudanji;;;;nji;false;living
Njen;Njen;;;;njj;false;living
Njalgulgule;Njalgulgule;;;;njl;false;living
Angami Naga;Angami Naga;;;;njm;false;living
Liangmai Naga;Liangmai Naga;;;;njn;false;living
Ao Naga;Ao Naga;;;;njo;false;living
Njerep;Njerep;;;;njr;false;living
Nisa;Nisa;;;;njs;false;living
Ndyuka-Trio Pidgin;Ndyuka-Trio Pidgin;;;;njt;false;living
Ngadjunmaya;Ngadjunmaya;;;;nju;false;living
Kunyi;Kunyi;;;;njx;false;living
Njyem;Njyem;;;;njy;false;living
Nkoya;Nkoya;;;;nka;false;living
Khoibu Naga;Khoibu Naga;;;;nkb;false;living
Nkongho;Nkongho;;;;nkc;false;living
Koireng;Koireng;;;;nkd;false;living
Duke;Duke;;;;nke;false;living
Inpui Naga;Inpui Naga;;;;nkf;false;living
Nekgini;Nekgini;;;;nkg;false;living
Khezha Naga;Khezha Naga;;;;nkh;false;living
Thangal Naga;Thangal Naga;;;;nki;false;living
Nakai;Nakai;;;;nkj;false;living
Nokuku;Nokuku;;;;nkk;false;living
Namat;Namat;;;;nkm;false;living
Nkangala;Nkangala;;;;nkn;false;living
Nkonya;Nkonya;;;;nko;false;living
Niuatoputapu;Niuatoputapu;;;;nkp;false;extinct
Nkami;Nkami;;;;nkq;false;living
Nukuoro;Nukuoro;;;;nkr;false;living
North Asmat;North Asmat;;;;nks;false;living
Nyika (Tanzania);Nyika (Tanzania);;;;nkt;false;living
Bouna Kulango;Bouna Kulango;;;;nku;false;living
Nyika (Malawi and Zambia);Nyika (Malawi and Zambia);;;;nkv;false;living
Nkutu;Nkutu;;;;nkw;false;living
Nkoroo;Nkoroo;;;;nkx;false;living
Nkari;Nkari;;;;nkz;false;living
Ngombale;Ngombale;;;;nla;false;living
Nalca;Nalca;;;;nlc;false;living
Dutch;Dutch;nl;dut;nld;nld;true;living
East Nyala;East Nyala;;;;nle;false;living
Gela;Gela;;;;nlg;false;living
Grangali;Grangali;;;;nli;false;living
Nyali;Nyali;;;;nlj;false;living
Ninia Yali;Ninia Yali;;;;nlk;false;living
Nihali;Nihali;;;;nll;false;living
Durango Nahuatl;Durango Nahuatl;;;;nln;false;living
Ngul;Ngul;;;;nlo;false;living
Ngarla;Ngarla;;;;nlr;false;living
Nchumbulu;Nchumbulu;;;;nlu;false;living
Orizaba Nahuatl;Orizaba Nahuatl;;;;nlv;false;living
Nahali;Nahali;;;;nlx;false;living
Nyamal;Nyamal;;;;nly;false;living
Nalögo;Nalögo;;;;nlz;false;living
Maram Naga;Maram Naga;;;;nma;false;living
Big Nambas;Big Nambas;;;;nmb;false;living
Ngam;Ngam;;;;nmc;false;living
Ndumu;Ndumu;;;;nmd;false;living
Mzieme Naga;Mzieme Naga;;;;nme;false;living
Tangkhul Naga;Tangkhul Naga;;;;nmf;false;living
Kwasio;Kwasio;;;;nmg;false;living
Monsang Naga;Monsang Naga;;;;nmh;false;living
Nyam;Nyam;;;;nmi;false;living
Ngombe (Central African Republic);Ngombe (Central African Republic);;;;nmj;false;living
Namakura;Namakura;;;;nmk;false;living
Ndemli;Ndemli;;;;nml;false;living
Manangba;Manangba;;;;nmm;false;living
!Xóõ;!Xóõ;;;;nmn;false;living
Moyon Naga;Moyon Naga;;;;nmo;false;living
Nimanbur;Nimanbur;;;;nmp;false;extinct
Nambya;Nambya;;;;nmq;false;living
Nimbari;Nimbari;;;;nmr;false;extinct
Letemboi;Letemboi;;;;nms;false;living
Namonuito;Namonuito;;;;nmt;false;living
Northeast Maidu;Northeast Maidu;;;;nmu;false;living
Ngamini;Ngamini;;;;nmv;false;extinct
Nimoa;Nimoa;;;;nmw;false;living
Nama (Papua New Guinea);Nama (Papua New Guinea);;;;nmx;false;living
Namuyi;Namuyi;;;;nmy;false;living
Nawdm;Nawdm;;;;nmz;false;living
Nyangumarta;Nyangumarta;;;;nna;false;living
Nande;Nande;;;;nnb;false;living
Nancere;Nancere;;;;nnc;false;living
West Ambae;West Ambae;;;;nnd;false;living
Ngandyera;Ngandyera;;;;nne;false;living
Ngaing;Ngaing;;;;nnf;false;living
Maring Naga;Maring Naga;;;;nng;false;living
Ngiemboon;Ngiemboon;;;;nnh;false;living
North Nuaulu;North Nuaulu;;;;nni;false;living
Nyangatom;Nyangatom;;;;nnj;false;living
Nankina;Nankina;;;;nnk;false;living
Northern Rengma Naga;Northern Rengma Naga;;;;nnl;false;living
Namia;Namia;;;;nnm;false;living
Ngete;Ngete;;;;nnn;false;living
Norwegian Nynorsk;Norwegian Nynorsk;nn;nno;nno;nno;false;living
Wancho Naga;Wancho Naga;;;;nnp;false;living
Ngindo;Ngindo;;;;nnq;false;living
Narungga;Narungga;;;;nnr;false;extinct
Ningye;Ningye;;;;nns;false;living
Nanticoke;Nanticoke;;;;nnt;false;extinct
Dwang;Dwang;;;;nnu;false;living
Nugunu (Australia);Nugunu (Australia);;;;nnv;false;extinct
Southern Nuni;Southern Nuni;;;;nnw;false;living
Ngong;Ngong;;;;nnx;false;living
Nyangga;Nyangga;;;;nny;false;extinct
Nda'nda';Nda'nda';;;;nnz;false;living
Woun Meu;Woun Meu;;;;noa;false;living
Norwegian Bokmål;Norwegian Bokmål;nb;nob;nob;nob;false;living
Nuk;Nuk;;;;noc;false;living
Northern Thai;Northern Thai;;;;nod;false;living
Nimadi;Nimadi;;;;noe;false;living
Nomane;Nomane;;;;nof;false;living
Nogai;Nogai;;nog;nog;nog;false;living
Nomu;Nomu;;;;noh;false;living
Noiri;Noiri;;;;noi;false;living
Nonuya;Nonuya;;;;noj;false;living
Nooksack;Nooksack;;;;nok;false;extinct
Nocamán;Nocamán;;;;nom;false;extinct
Old Norse;Old Norse;;non;non;non;false;historical
Numanggang;Numanggang;;;;nop;false;living
Ngongo;Ngongo;;;;noq;false;living
Norwegian;Norwegian;no;nor;nor;nor;true;living
Eastern Nisu;Eastern Nisu;;;;nos;false;living
Nomatsiguenga;Nomatsiguenga;;;;not;false;living
Ewage-Notu;Ewage-Notu;;;;nou;false;living
Novial;Novial;;;;nov;false;constructed
Nyambo;Nyambo;;;;now;false;living
Noy;Noy;;;;noy;false;living
Nayi;Nayi;;;;noz;false;living
Nar Phu;Nar Phu;;;;npa;false;living
Nupbikha;Nupbikha;;;;npb;false;living
Phom Naga;Phom Naga;;;;nph;false;living
Southeastern Puebla Nahuatl;Southeastern Puebla Nahuatl;;;;npl;false;living
Mondropolon;Mondropolon;;;;npn;false;living
Pochuri Naga;Pochuri Naga;;;;npo;false;living
Nipsan;Nipsan;;;;nps;false;living
Puimei Naga;Puimei Naga;;;;npu;false;living
Napu;Napu;;;;npy;false;living
Southern Nago;Southern Nago;;;;nqg;false;living
Kura Ede Nago;Kura Ede Nago;;;;nqk;false;living
Ndom;Ndom;;;;nqm;false;living
Nen;Nen;;;;nqn;false;living
N'Ko;N'Ko;;nqo;nqo;nqo;false;living
Ngom;Ngom;;;;nra;false;living
Nara;Nara;;;;nrb;false;living
Noric;Noric;;;;nrc;false;ancient
Southern Rengma Naga;Southern Rengma Naga;;;;nre;false;living
Narango;Narango;;;;nrg;false;living
Chokri Naga;Chokri Naga;;;;nri;false;living
Ngarluma;Ngarluma;;;;nrl;false;living
Narom;Narom;;;;nrm;false;living
Norn;Norn;;;;nrn;false;extinct
North Picene;North Picene;;;;nrp;false;ancient
Norra;Norra;;;;nrr;false;living
Northern Kalapuya;Northern Kalapuya;;;;nrt;false;extinct
Narua;Narua;;;;nru;false;living
Ngurmbur;Ngurmbur;;;;nrx;false;extinct
Lala;Lala;;;;nrz;false;living
Sangtam Naga;Sangtam Naga;;;;nsa;false;living
Nshi;Nshi;;;;nsc;false;living
Southern Nisu;Southern Nisu;;;;nsd;false;living
Nsenga;Nsenga;;;;nse;false;living
Ngasa;Ngasa;;;;nsg;false;living
Ngoshie;Ngoshie;;;;nsh;false;living
Nigerian Sign Language;Nigerian Sign Language;;;;nsi;false;living
Naskapi;Naskapi;;;;nsk;false;living
Norwegian Sign Language;Norwegian Sign Language;;;;nsl;false;living
Sumi Naga;Sumi Naga;;;;nsm;false;living
Nehan;Nehan;;;;nsn;false;living
Pedi;Pedi;;nso;nso;nso;false;living
Nepalese Sign Language;Nepalese Sign Language;;;;nsp;false;living
Northern Sierra Miwok;Northern Sierra Miwok;;;;nsq;false;living
Maritime Sign Language;Maritime Sign Language;;;;nsr;false;living
Nali;Nali;;;;nss;false;living
Tase Naga;Tase Naga;;;;nst;false;living
Sierra Negra Nahuatl;Sierra Negra Nahuatl;;;;nsu;false;living
Southwestern Nisu;Southwestern Nisu;;;;nsv;false;living
Navut;Navut;;;;nsw;false;living
Nsongo;Nsongo;;;;nsx;false;living
Nasal;Nasal;;;;nsy;false;living
Nisenan;Nisenan;;;;nsz;false;living
Nathembo;Nathembo;;;;nte;false;living
Natioro;Natioro;;;;nti;false;living
Ngaanyatjarra;Ngaanyatjarra;;;;ntj;false;living
Ikoma-Nata-Isenye;Ikoma-Nata-Isenye;;;;ntk;false;living
Nateni;Nateni;;;;ntm;false;living
Ntomba;Ntomba;;;;nto;false;living
Northern Tepehuan;Northern Tepehuan;;;;ntp;false;living
Delo;Delo;;;;ntr;false;living
Natagaimas;Natagaimas;;;;nts;false;extinct
Natügu;Natügu;;;;ntu;false;living
Nottoway;Nottoway;;;;ntw;false;extinct
Mantsi;Mantsi;;;;nty;false;living
Natanzi;Natanzi;;;;ntz;false;living
Yuaga;Yuaga;;;;nua;false;living
Nukuini;Nukuini;;;;nuc;false;extinct
Ngala;Ngala;;;;nud;false;living
Ngundu;Ngundu;;;;nue;false;living
Nusu;Nusu;;;;nuf;false;living
Nungali;Nungali;;;;nug;false;extinct
Ndunda;Ndunda;;;;nuh;false;living
Ngumbi;Ngumbi;;;;nui;false;living
Nyole;Nyole;;;;nuj;false;living
Nuu-chah-nulth;Nuu-chah-nulth;;;;nuk;false;living
Nusa Laut;Nusa Laut;;;;nul;false;living
Niuafo'ou;Niuafo'ou;;;;num;false;living
Anong;Anong;;;;nun;false;living
Nguôn;Nguôn;;;;nuo;false;living
Nupe-Nupe-Tako;Nupe-Nupe-Tako;;;;nup;false;living
Nukumanu;Nukumanu;;;;nuq;false;living
Nukuria;Nukuria;;;;nur;false;living
Nuer;Nuer;;;;nus;false;living
Nung (Viet Nam);Nung (Viet Nam);;;;nut;false;living
Ngbundu;Ngbundu;;;;nuu;false;living
Northern Nuni;Northern Nuni;;;;nuv;false;living
Nguluwan;Nguluwan;;;;nuw;false;living
Mehek;Mehek;;;;nux;false;living
Nunggubuyu;Nunggubuyu;;;;nuy;false;living
Tlamacazapa Nahuatl;Tlamacazapa Nahuatl;;;;nuz;false;living
Nasarian;Nasarian;;;;nvh;false;living
Namiae;Namiae;;;;nvm;false;living
Nawathinehena;Nawathinehena;;;;nwa;false;extinct
Nyabwa;Nyabwa;;;;nwb;false;living
Classical Newari;Classical Newari;;nwc;nwc;nwc;false;historical
Ngwe;Ngwe;;;;nwe;false;living
Southwest Tanna;Southwest Tanna;;;;nwi;false;living
Nyamusa-Molo;Nyamusa-Molo;;;;nwm;false;living
Nawaru;Nawaru;;;;nwr;false;living
Middle Newar;Middle Newar;;;;nwx;false;historical
Nottoway-Meherrin;Nottoway-Meherrin;;;;nwy;false;extinct
Nauete;Nauete;;;;nxa;false;living
Ngando (Democratic Republic of Congo);Ngando (Democratic Republic of Congo);;;;nxd;false;living
Nage;Nage;;;;nxe;false;living
Ngad'a;Ngad'a;;;;nxg;false;living
Nindi;Nindi;;;;nxi;false;living
South Nuaulu;South Nuaulu;;;;nxl;false;living
Numidian;Numidian;;;;nxm;false;ancient
Ngawun;Ngawun;;;;nxn;false;extinct
Naxi;Naxi;;;;nxq;false;living
Ninggerum;Ninggerum;;;;nxr;false;living
Narau;Narau;;;;nxu;false;living
Nafri;Nafri;;;;nxx;false;living
Nyanja;Nyanja;ny;nya;nya;nya;false;living
Nyangbo;Nyangbo;;;;nyb;false;living
Nyanga-li;Nyanga-li;;;;nyc;false;living
Nyore;Nyore;;;;nyd;false;living
Nyengo;Nyengo;;;;nye;false;living
Giryama;Giryama;;;;nyf;false;living
Nyindu;Nyindu;;;;nyg;false;living
Nyigina;Nyigina;;;;nyh;false;living
Ama (Sudan);Ama (Sudan);;;;nyi;false;living
Nyanga;Nyanga;;;;nyj;false;living
Nyaneka;Nyaneka;;;;nyk;false;living
Nyeu;Nyeu;;;;nyl;false;living
Nyamwezi;Nyamwezi;;nym;nym;nym;false;living
Nyankole;Nyankole;;nyn;nyn;nyn;false;living
Nyoro;Nyoro;;nyo;nyo;nyo;false;living
Nyang'i;Nyang'i;;;;nyp;false;extinct
Nayini;Nayini;;;;nyq;false;living
Nyiha (Malawi);Nyiha (Malawi);;;;nyr;false;living
Nyunga;Nyunga;;;;nys;false;living
Nyawaygi;Nyawaygi;;;;nyt;false;extinct
Nyungwe;Nyungwe;;;;nyu;false;living
Nyulnyul;Nyulnyul;;;;nyv;false;extinct
Nyaw;Nyaw;;;;nyw;false;living
Nganyaywana;Nganyaywana;;;;nyx;false;extinct
Nyakyusa-Ngonde;Nyakyusa-Ngonde;;;;nyy;false;living
Tigon Mbembe;Tigon Mbembe;;;;nza;false;living
Njebi;Njebi;;;;nzb;false;living
Nzima;Nzima;;nzi;nzi;nzi;false;living
Nzakara;Nzakara;;;;nzk;false;living
Zeme Naga;Zeme Naga;;;;nzm;false;living
New Zealand Sign Language;New Zealand Sign Language;;;;nzs;false;living
Teke-Nzikou;Teke-Nzikou;;;;nzu;false;living
Nzakambay;Nzakambay;;;;nzy;false;living
Nanga Dama Dogon;Nanga Dama Dogon;;;;nzz;false;living
Orok;Orok;;;;oaa;false;living
Oroch;Oroch;;;;oac;false;living
Old Aramaic (up to 700 BCE);Old Aramaic (up to 700 BCE);;;;oar;false;ancient
Old Avar;Old Avar;;;;oav;false;historical
Obispeño;Obispeño;;;;obi;false;extinct
Southern Bontok;Southern Bontok;;;;obk;false;living
Oblo;Oblo;;;;obl;false;living
Moabite;Moabite;;;;obm;false;ancient
Obo Manobo;Obo Manobo;;;;obo;false;living
Old Burmese;Old Burmese;;;;obr;false;historical
Old Breton;Old Breton;;;;obt;false;historical
Obulom;Obulom;;;;obu;false;living
Ocaina;Ocaina;;;;oca;false;living
Old Chinese;Old Chinese;;;;och;false;ancient
Occitan (post 1500);Occitan (post 1500);oc;oci;oci;oci;false;living
Old Cornish;Old Cornish;;;;oco;false;historical
Atzingo Matlatzinca;Atzingo Matlatzinca;;;;ocu;false;living
Odut;Odut;;;;oda;false;living
Od;Od;;;;odk;false;living
Old Dutch;Old Dutch;;;;odt;false;historical
Odual;Odual;;;;odu;false;living
Ofo;Ofo;;;;ofo;false;extinct
Old Frisian;Old Frisian;;;;ofs;false;historical
Efutop;Efutop;;;;ofu;false;living
Ogbia;Ogbia;;;;ogb;false;living
Ogbah;Ogbah;;;;ogc;false;living
Old Georgian;Old Georgian;;;;oge;false;historical
Ogbogolo;Ogbogolo;;;;ogg;false;living
Khana;Khana;;;;ogo;false;living
Ogbronuagum;Ogbronuagum;;;;ogu;false;living
Old Hittite;Old Hittite;;;;oht;false;ancient
Old Hungarian;Old Hungarian;;;;ohu;false;historical
Oirata;Oirata;;;;oia;false;living
Inebu One;Inebu One;;;;oin;false;living
Northwestern Ojibwa;Northwestern Ojibwa;;;;ojb;false;living
Central Ojibwa;Central Ojibwa;;;;ojc;false;living
Eastern Ojibwa;Eastern Ojibwa;;;;ojg;false;living
Ojibwa;Ojibwa;oj;oji;oji;oji;false;living
Old Japanese;Old Japanese;;;;ojp;false;historical
Severn Ojibwa;Severn Ojibwa;;;;ojs;false;living
Ontong Java;Ontong Java;;;;ojv;false;living
Western Ojibwa;Western Ojibwa;;;;ojw;false;living
Okanagan;Okanagan;;;;oka;false;living
Okobo;Okobo;;;;okb;false;living
Okodia;Okodia;;;;okd;false;living
Okpe (Southwestern Edo);Okpe (Southwestern Edo);;;;oke;false;living
Koresh-e Rostam;Koresh-e Rostam;;;;okh;false;living
Okiek;Okiek;;;;oki;false;living
Oko-Juwoi;Oko-Juwoi;;;;okj;false;extinct
Kwamtim One;Kwamtim One;;;;okk;false;living
Old Kentish Sign Language;Old Kentish Sign Language;;;;okl;false;extinct
Middle Korean (10th-16th cent.);Middle Korean (10th-16th cent.);;;;okm;false;historical
Oki-No-Erabu;Oki-No-Erabu;;;;okn;false;living
Old Korean (3rd-9th cent.);Old Korean (3rd-9th cent.);;;;oko;false;historical
Kirike;Kirike;;;;okr;false;living
Oko-Eni-Osayen;Oko-Eni-Osayen;;;;oks;false;living
Oku;Oku;;;;oku;false;living
Orokaiva;Orokaiva;;;;okv;false;living
Okpe (Northwestern Edo);Okpe (Northwestern Edo);;;;okx;false;living
Walungge;Walungge;;;;ola;false;living
Mochi;Mochi;;;;old;false;living
Olekha;Olekha;;;;ole;false;living
Oloma;Oloma;;;;olm;false;living
Livvi;Livvi;;;;olo;false;living
Olrat;Olrat;;;;olr;false;living
Omaha-Ponca;Omaha-Ponca;;;;oma;false;living
East Ambae;East Ambae;;;;omb;false;living
Mochica;Mochica;;;;omc;false;extinct
Omejes;Omejes;;;;ome;false;extinct
Omagua;Omagua;;;;omg;false;living
Omi;Omi;;;;omi;false;living
Omok;Omok;;;;omk;false;extinct
Ombo;Ombo;;;;oml;false;living
Minoan;Minoan;;;;omn;false;ancient
Utarmbung;Utarmbung;;;;omo;false;living
Old Manipuri;Old Manipuri;;;;omp;false;historical
Old Marathi;Old Marathi;;;;omr;false;historical
Omotik;Omotik;;;;omt;false;living
Omurano;Omurano;;;;omu;false;extinct
South Tairora;South Tairora;;;;omw;false;living
Old Mon;Old Mon;;;;omx;false;historical
Ona;Ona;;;;ona;false;living
Lingao;Lingao;;;;onb;false;living
Oneida;Oneida;;;;one;false;living
Olo;Olo;;;;ong;false;living
Onin;Onin;;;;oni;false;living
Onjob;Onjob;;;;onj;false;living
Kabore One;Kabore One;;;;onk;false;living
Onobasulu;Onobasulu;;;;onn;false;living
Onondaga;Onondaga;;;;ono;false;living
Sartang;Sartang;;;;onp;false;living
Northern One;Northern One;;;;onr;false;living
Ono;Ono;;;;ons;false;living
Ontenu;Ontenu;;;;ont;false;living
Unua;Unua;;;;onu;false;living
Old Nubian;Old Nubian;;;;onw;false;historical
Onin Based Pidgin;Onin Based Pidgin;;;;onx;false;living
Tohono O'odham;Tohono O'odham;;;;ood;false;living
Ong;Ong;;;;oog;false;living
Önge;Önge;;;;oon;false;living
Oorlams;Oorlams;;;;oor;false;living
Old Ossetic;Old Ossetic;;;;oos;false;ancient
Okpamheri;Okpamheri;;;;opa;false;living
Kopkaka;Kopkaka;;;;opk;false;living
Oksapmin;Oksapmin;;;;opm;false;living
Opao;Opao;;;;opo;false;living
Opata;Opata;;;;opt;false;extinct
Ofayé;Ofayé;;;;opy;false;living
Oroha;Oroha;;;;ora;false;living
Orma;Orma;;;;orc;false;living
Orejón;Orejón;;;;ore;false;living
Oring;Oring;;;;org;false;living
Oroqen;Oroqen;;;;orh;false;living
Oriya;Oriya;or;ori;ori;ori;false;living
Oromo;Oromo;om;orm;orm;orm;false;living
Orang Kanaq;Orang Kanaq;;;;orn;false;living
Orokolo;Orokolo;;;;oro;false;living
Oruma;Oruma;;;;orr;false;living
Orang Seletar;Orang Seletar;;;;ors;false;living
Adivasi Oriya;Adivasi Oriya;;;;ort;false;living
Ormuri;Ormuri;;;;oru;false;living
Old Russian;Old Russian;;;;orv;false;historical
Oro Win;Oro Win;;;;orw;false;living
Oro;Oro;;;;orx;false;living
Ormu;Ormu;;;;orz;false;living
Osage;Osage;;osa;osa;osa;false;living
Oscan;Oscan;;;;osc;false;ancient
Osing;Osing;;;;osi;false;living
Ososo;Ososo;;;;oso;false;living
Old Spanish;Old Spanish;;;;osp;false;historical
Ossetian;Ossetian;os;oss;oss;oss;false;living
Osatu;Osatu;;;;ost;false;living
Southern One;Southern One;;;;osu;false;living
Old Saxon;Old Saxon;;;;osx;false;historical
Ottoman Turkish (1500-1928);Ottoman Turkish (1500-1928);;ota;ota;ota;false;historical
Old Tibetan;Old Tibetan;;;;otb;false;historical
Ot Danum;Ot Danum;;;;otd;false;living
Mezquital Otomi;Mezquital Otomi;;;;ote;false;living
Oti;Oti;;;;oti;false;extinct
Old Turkish;Old Turkish;;;;otk;false;historical
Tilapa Otomi;Tilapa Otomi;;;;otl;false;living
Eastern Highland Otomi;Eastern Highland Otomi;;;;otm;false;living
Tenango Otomi;Tenango Otomi;;;;otn;false;living
Querétaro Otomi;Querétaro Otomi;;;;otq;false;living
Otoro;Otoro;;;;otr;false;living
Estado de México Otomi;Estado de México Otomi;;;;ots;false;living
Temoaya Otomi;Temoaya Otomi;;;;ott;false;living
Otuke;Otuke;;;;otu;false;extinct
Ottawa;Ottawa;;;;otw;false;living
Texcatepec Otomi;Texcatepec Otomi;;;;otx;false;living
Old Tamil;Old Tamil;;;;oty;false;ancient
Ixtenco Otomi;Ixtenco Otomi;;;;otz;false;living
Tagargrent;Tagargrent;;;;oua;false;living
Glio-Oubi;Glio-Oubi;;;;oub;false;living
Oune;Oune;;;;oue;false;living
Old Uighur;Old Uighur;;;;oui;false;historical
Ouma;Ouma;;;;oum;false;extinct
!O!ung;!O!ung;;;;oun;false;living
Owiniga;Owiniga;;;;owi;false;living
Old Welsh;Old Welsh;;;;owl;false;historical
Oy;Oy;;;;oyb;false;living
Oyda;Oyda;;;;oyd;false;living
Wayampi;Wayampi;;;;oym;false;living
Oya'oya;Oya'oya;;;;oyy;false;living
Koonzime;Koonzime;;;;ozm;false;living
Parecís;Parecís;;;;pab;false;living
Pacoh;Pacoh;;;;pac;false;living
Paumarí;Paumarí;;;;pad;false;living
Pagibete;Pagibete;;;;pae;false;living
Paranawát;Paranawát;;;;paf;false;extinct
Pangasinan;Pangasinan;;pag;pag;pag;false;living
Tenharim;Tenharim;;;;pah;false;living
Pe;Pe;;;;pai;false;living
Parakanã;Parakanã;;;;pak;false;living
Pahlavi;Pahlavi;;pal;pal;pal;false;ancient
Pampanga;Pampanga;;pam;pam;pam;false;living
Panjabi;Panjabi;pa;pan;pan;pan;true;living
Northern Paiute;Northern Paiute;;;;pao;false;living
Papiamento;Papiamento;;pap;pap;pap;false;living
Parya;Parya;;;;paq;false;living
Panamint;Panamint;;;;par;false;living
Papasena;Papasena;;;;pas;false;living
Papitalai;Papitalai;;;;pat;false;living
Palauan;Palauan;;pau;pau;pau;false;living
Pakaásnovos;Pakaásnovos;;;;pav;false;living
Pawnee;Pawnee;;;;paw;false;living
Pankararé;Pankararé;;;;pax;false;extinct
Pech;Pech;;;;pay;false;living
Pankararú;Pankararú;;;;paz;false;extinct
Páez;Páez;;;;pbb;false;living
Patamona;Patamona;;;;pbc;false;living
Mezontla Popoloca;Mezontla Popoloca;;;;pbe;false;living
Coyotepec Popoloca;Coyotepec Popoloca;;;;pbf;false;living
Paraujano;Paraujano;;;;pbg;false;extinct
E'ñapa Woromaipu;E'ñapa Woromaipu;;;;pbh;false;living
Parkwa;Parkwa;;;;pbi;false;living
Mak (Nigeria);Mak (Nigeria);;;;pbl;false;living
Kpasam;Kpasam;;;;pbn;false;living
Papel;Papel;;;;pbo;false;living
Badyara;Badyara;;;;pbp;false;living
